Symbol,MvN,PTvN,PTvAK,AKvN,MvAK
TIE1,0,0,0,0,0
DIP2B,0,0,0,0,0
SMARCD1,0,0,0,0,0
KDM4A,0,0,0,0,0
NFYC,0,0,0,0,0
SLC9A3,0,0,0,0,0
NGEF,0,0,0,0,0
ASPM,0,0,0,0,0
CD84,0,0,0,0,0
ELOVL1,0,0,0,0,1
SPI1,0,0,0,0,0
ZNRD1,0,0,0,0,0
MPPED2,0,1,0,0,0
ZBTB11,0,0,0,0,0
ATXN3,0,0,0,0,0
GOLGA5,0,0,0,0,0
FGFR2,1,0,0,0,0
LRRC40,0,0,0,0,0
ISOC1,0,0,0,0,0
EML1,0,0,0,0,0
TRMT11,0,0,0,0,0
THUMPD1,0,0,0,0,0
MSANTD3,0,0,0,0,0
KIF26A,0,0,0,0,0
ATG2B,0,0,0,0,0
ARFGEF1,0,0,0,0,0
ZFAT,0,0,0,0,0
MTFR1,0,0,0,0,0
STAG3,0,0,0,0,0
FECH,0,0,0,0,0
MYO9A,0,0,0,0,0
DDX3Y,0,0,0,0,0
PFKP,0,0,0,0,0
IDI1,0,0,0,0,0
SP100,0,0,0,0,0
KLF6,0,0,0,0,0
PLPP1,0,0,0,0,0
NEO1,0,0,0,0,0
TRAM1,0,0,0,0,0
PHKA1,0,0,0,0,0
TNFRSF1A,0,0,0,0,0
CACNB1,0,0,0,0,0
EVI5,0,0,0,0,0
STOML1,0,0,0,0,0
PKM,0,0,0,0,0
DHX29,0,0,0,0,0
DNTTIP2,0,0,0,0,0
METTL22,0,0,0,0,0
TP53BP1,0,0,0,0,0
TRO,0,0,0,0,0
RRP15,0,0,0,0,0
RHOA,0,0,0,0,0
DHX8,0,0,0,0,0
PMS2P4,0,0,0,0,0
PRKCZ,0,0,0,0,0
ZFY,0,0,0,0,0
IARS2,0,0,0,0,0
SYT1,0,0,0,0,0
NAV3,1,0,0,0,1
IDH3G,0,0,0,0,0
ROGDI,1,0,0,0,0
PDZD4,0,0,0,0,0
ROCK1,0,0,0,0,0
CBFB,0,0,0,0,0
PDK3,0,0,0,0,0
HYAL2,0,0,0,0,0
HDAC4,0,0,0,0,0
RASSF1,0,0,0,0,0
FGFR3,0,0,0,0,0
IFI35,1,0,0,0,1
HEATR6,0,0,0,0,0
COASY,0,0,0,0,0
PLEKHH3,0,0,0,0,0
MEF2A,0,0,0,0,0
OTUD5,0,0,0,0,0
TFE3,0,0,0,0,0
TBC1D25,0,0,0,0,0
ACSL4,1,0,0,0,1
INPP5A,0,0,0,0,0
GPKOW,0,0,0,0,0
GRIPAP1,0,0,0,0,0
FTSJ1,0,0,0,0,0
PRR11,1,1,0,0,0
REEP1,0,0,0,0,0
ATP11A,0,0,0,0,0
POLR1A,0,0,0,0,0
LAPTM4A,0,0,0,0,0
TTC7A,0,0,0,0,0
IP6K2,0,0,0,0,0
SRBD1,0,0,0,0,0
KIF2A,0,0,0,0,0
RASGRP2,0,0,0,0,0
PSME4,0,0,0,0,0
IFT80,0,0,0,0,0
SIRT2,0,0,0,0,0
ERLEC1,0,0,0,0,0
PPP2R5B,0,0,0,0,0
PYGM,0,1,0,0,0
PITX1,1,1,0,1,0
MAST4,0,0,0,0,0
ADGRF5,0,0,0,0,0
SDK2,1,0,0,0,0
NUP133,0,0,0,0,0
NUCKS1,0,0,0,0,0
VPS35,0,0,0,0,0
DNAJA2,0,0,0,0,0
BCL3,0,0,0,0,0
KCNAB2,0,0,0,0,0
ABCC9,0,0,0,0,0
GAL,0,1,1,0,0
CLEC2D,0,0,0,0,0
FUNDC1,0,0,0,0,0
MAOB,0,1,0,0,0
RORA,1,1,0,0,1
TGFBR3,1,1,1,0,0
KIAA1107,0,0,0,0,0
HES2,0,0,0,0,0
ATP1B3,0,0,0,0,0
NEDD4,0,0,0,0,0
PIGB,0,0,0,0,0
MAPK6,0,0,0,0,0
GNB5,1,0,0,0,0
RAB27A,0,0,0,0,0
CECR5,0,0,0,0,0
UFD1L,0,0,0,0,0
LRP6,0,0,0,0,0
GUCY2C,0,1,0,0,0
PHRF1,0,0,0,0,0
IKBKAP,0,0,0,0,0
NUCB2,0,0,0,0,0
PFN2,0,0,0,0,0
PTPN3,0,0,0,0,0
SPTB,0,0,0,0,0
DAPP1,0,0,0,0,0
FGF10,0,1,0,0,0
SLC44A1,0,0,0,0,0
TMEM260,0,0,0,0,0
SMG6,0,0,0,0,0
EXOC5,0,0,0,0,0
CLTCL1,0,0,0,0,0
FGF22,1,1,1,0,0
FSTL3,1,0,0,0,1
DGCR2,0,0,0,0,0
RNF126,0,0,0,0,0
MNT,0,0,0,0,0
ZXDC,0,0,0,0,0
JMJD6,0,0,0,0,0
POLB,0,0,0,0,0
ST6GALNAC1,0,1,0,1,0
WIPI1,0,0,0,0,0
FRMPD1,1,1,1,0,0
GBA2,0,0,0,0,0
NDST1,0,0,0,0,0
ASNS,0,0,0,0,0
AP3M2,0,0,0,0,0
CNGB1,1,1,1,1,0
ST6GALNAC2,0,0,0,0,0
PABPC1,0,0,0,0,0
TESK2,0,0,0,0,0
CFAP20,0,0,0,0,0
CSNK2A2,0,0,0,0,0
PTPN21,0,0,0,0,0
EIF2B3,0,0,0,0,0
CAMK2A,1,0,0,0,1
TCOF1,0,0,0,0,0
CDC42,0,0,0,0,0
OSBPL3,0,0,0,0,0
EPHA8,1,1,0,0,0
RAD18,0,0,0,0,0
ATP2B1,0,0,0,0,0
NCK2,0,0,0,0,0
MAP4K4,0,0,0,0,0
MGAT4A,0,0,0,0,0
RPL31,0,0,0,0,0
WDR1,0,0,0,0,0
SNX13,0,0,0,0,0
ARHGAP10,0,0,0,0,0
RPS6KA2,0,0,0,0,0
ING3,0,0,0,0,0
VASH1,0,0,0,0,0
LMCD1,0,0,0,0,0
WBSCR22,0,0,0,0,0
SEL1L,0,0,0,0,0
TRIP13,1,1,0,0,0
ATP6AP1,0,0,0,0,0
TCF3,0,0,0,0,0
TRIB2,0,0,0,0,0
DAZAP1,0,0,0,0,0
MBD3,0,0,0,0,0
HLTF,0,0,0,0,0
FAM50A,0,0,0,0,0
FAM3A,0,0,0,0,0
CPSF1,0,0,0,0,0
MYO3B,0,0,0,0,0
CYBRD1,1,1,0,0,0
CDH19,1,1,1,0,0
PDCD2,0,0,0,0,0
SLC6A15,0,0,0,0,0
RDH11,0,0,0,0,0
PRKACA,0,0,0,0,0
ADGRL1,0,0,0,0,0
ACTN1,0,0,0,0,0
ZFYVE26,0,0,0,0,0
RPS6KA6,0,1,1,0,0
EPN2,0,0,0,0,0
PTPN18,0,0,0,0,0
LIMS2,0,1,0,0,0
SPEG,0,0,0,0,0
LNX1,1,0,0,0,1
ALDH3A2,0,0,0,0,0
TFRC,0,0,0,0,0
SREBF1,0,0,0,0,0
AFF4,0,0,0,0,0
UBE2D1,0,0,0,0,0
MPP5,0,0,0,0,0
RHOBTB1,0,0,0,0,0
SMC1A,0,0,0,0,0
HSD17B10,0,0,0,0,0
MARK2,0,0,0,0,0
HMMR,0,0,0,0,0
CHFR,0,0,0,0,0
TRHDE,0,1,0,0,0
P4HA2,1,0,0,0,0
FCGR2B,1,0,0,0,0
NFATC3,0,0,0,0,0
TRNT1,0,0,0,0,0
ACADVL,0,0,0,0,0
STK10,0,0,0,0,0
FBXW11,0,0,0,0,0
ACAP1,0,0,0,0,0
CRMP1,1,0,0,0,0
EVC,0,0,0,0,0
DERL2,0,0,0,0,0
SIDT1,0,0,0,0,0
NDE1,0,0,0,0,0
MRVI1,0,0,0,0,0
TMEM38A,0,0,0,0,0
AP1M1,0,0,0,0,0
PVR,1,0,0,0,0
XRCC1,0,0,0,0,0
SCARB1,0,0,0,0,0
CYP2W1,0,1,1,0,0
MCM2,0,0,0,0,0
MOV10L1,0,0,0,0,0
PANX2,1,0,0,0,1
SELO,0,0,0,0,0
TP63,0,0,0,0,0
ALPK1,0,0,0,0,0
LLGL2,0,0,0,0,0
PDE8A,0,0,0,0,0
CLCN4,1,0,0,0,0
NLE1,0,0,0,0,0
SDHA,0,0,0,0,0
SMARCE1,0,0,0,0,0
GSDMB,0,0,0,0,0
KDM5A,0,0,0,0,0
ADAM11,0,0,0,0,0
PPP2R3A,0,0,0,0,0
FERMT2,0,0,0,0,0
ABCB11,1,0,0,0,0
DHRS9,0,0,0,0,1
PTGS2,1,1,0,0,1
IGF2BP2,1,1,1,0,1
MAP3K13,0,0,0,0,0
ST6GAL1,0,0,0,0,0
TBX21,0,0,0,0,0
FRY,1,1,0,0,1
PICALM,0,0,0,0,0
NSF,0,0,0,0,0
GLI2,0,1,0,0,0
CLASP1,0,0,0,0,0
MRPS34,0,0,0,0,0
NOTCH3,0,0,0,0,0
CLNS1A,0,0,0,0,0
PPP2R2C,0,0,0,0,0
TEAD2,1,0,0,0,0
EED,0,0,0,0,0
TSG101,0,0,0,0,0
NCBP3,0,0,0,0,0
ATP2A3,0,0,0,0,0
CA12,0,0,0,0,0
MGLL,0,0,0,0,0
NTN4,0,0,0,0,0
BCS1L,0,0,0,0,0
NUAK1,0,0,0,0,0
DPP8,0,0,0,0,0
SLC24A1,0,0,0,0,0
ZNF532,0,0,0,0,0
SCARF1,0,0,0,0,0
LMAN1,0,0,0,0,0
HACD3,0,0,0,0,0
IPCEF1,0,0,0,0,0
ZZEF1,0,0,0,0,0
ENO1,0,0,0,0,0
MYDGF,0,0,0,0,0
ANO8,0,0,0,0,0
TUBE1,0,0,0,0,0
ARHGEF10L,0,0,0,0,0
TXK,0,0,0,0,0
WSCD2,0,1,1,0,0
ACTR6,0,0,0,0,0
TIPIN,0,0,0,0,0
SRI,0,0,0,0,0
EIF4G3,0,0,0,0,0
NUP37,0,0,0,0,0
SEMA3A,0,0,0,1,0
GTSE1,1,1,0,0,0
SEMA3C,0,0,0,0,0
TTC38,0,0,0,0,0
ACAT1,0,0,0,0,0
GRAMD4,0,0,0,0,0
CELSR1,0,0,0,0,0
ZNF638,0,0,0,0,0
SLC25A40,0,0,0,0,0
TIMM21,0,0,0,0,0
ADD2,0,0,0,0,0
RASAL2,0,0,0,0,0
VPS9D1,0,0,0,0,0
ZNF37A,0,0,0,0,0
MARK3,0,0,0,0,0
SLC25A3,0,0,0,0,0
FNDC3B,0,0,0,0,0
FOSL2,0,0,0,0,0
CACNG4,1,0,0,0,0
FRYL,0,0,0,0,0
TMEM131,0,0,0,0,0
FSCN1,1,1,0,0,0
ACTB,0,0,0,0,0
MOCOS,0,0,0,0,0
PLD1,0,0,0,0,0
ATP12A,0,0,1,1,1
WDR62,0,0,0,0,0
DLG1,0,0,0,0,0
RAB7A,0,0,0,0,0
BCAP29,0,0,0,0,0
SEC31B,0,0,0,0,0
SART3,0,0,0,0,0
ARHGAP15,0,0,0,0,0
EXOSC7,0,0,0,0,0
KIFAP3,0,0,0,0,0
MKRN2,0,0,0,0,0
MCM6,0,0,0,0,0
REXO2,0,0,0,0,0
RBM7,0,0,0,0,0
RBMS2,0,0,0,0,0
BAZ2A,0,0,0,0,0
PTPN23,0,0,0,0,0
MLH1,0,0,0,0,0
UNG,0,0,0,0,0
FMO4,0,0,0,0,0
KLHL20,0,0,0,0,0
RGS11,0,1,0,0,0
SLC46A1,1,0,0,0,1
PLXNA2,0,0,0,0,0
SPAG5,1,0,0,0,0
ANKRD13A,0,0,0,0,0
TPD52,0,0,0,0,0
ACACB,0,1,1,0,0
TRAF4,1,0,0,0,0
PAG1,0,0,0,0,0
GPATCH1,0,0,0,0,0
ICAM3,0,0,0,0,0
NT5C2,0,0,0,0,0
MCAM,0,0,0,0,0
GPC4,0,0,0,0,0
MBNL3,0,0,0,0,0
CAMSAP3,0,0,0,0,0
RAP1GAP,0,0,0,0,0
XAB2,0,0,0,0,0
ARHGEF1,0,0,0,0,0
STXBP2,0,0,0,0,0
MAP2K7,0,0,0,0,0
DGKD,0,0,0,0,0
CTTNBP2,0,1,0,0,0
RARB,0,0,0,0,0
TOP2B,0,0,0,0,0
TM9SF3,0,0,0,0,0
NFKB2,0,0,0,0,0
UBE2T,1,0,0,0,0
PPP1R12B,0,0,0,0,0
DNAJC10,0,0,0,0,0
GTF3C1,0,0,0,0,0
IL4R,0,0,0,0,0
USP33,0,0,0,0,0
PAK3,0,1,0,1,0
CAPN6,0,1,1,0,0
SNRPA,0,0,0,0,0
EXOSC5,0,0,0,0,0
DYNC1I2,0,0,0,0,0
APBB1IP,0,0,0,0,0
LRCH4,0,0,0,0,0
FAM76B,0,0,0,0,0
SIRT6,0,0,0,0,0
TYR,1,1,1,0,0
POLD3,0,0,0,0,0
CAPZB,0,0,0,0,0
GPR137B,0,0,0,0,0
NAALAD2,1,1,0,1,0
JADE1,0,0,0,0,0
SLC25A43,0,0,0,0,0
UBE2A,0,0,0,0,0
FGFR1,0,0,0,0,0
FBLN1,1,1,0,0,0
ITGA8,0,0,0,0,0
CST7,0,0,0,0,0
MAP2,1,0,0,0,0
PIAS2,0,0,0,0,0
AMPH,0,0,0,0,1
ARAF,0,0,0,0,0
MCCC1,0,0,0,0,0
LAMP3,0,0,0,0,0
FAP,0,0,1,0,0
NEBL,1,0,0,0,0
ACER3,0,0,0,0,0
UBE2K,0,0,0,0,0
PIK3C3,0,0,0,0,0
N4BP2,0,0,0,0,0
TIGAR,0,0,0,0,0
TULP3,0,0,0,0,0
SYNJ2,0,0,0,0,0
ADCY2,1,1,1,0,0
PPP2R5C,0,0,0,0,0
PMS2P1,0,0,0,0,0
GNB1,0,0,0,0,0
HOXA9,0,0,0,0,0
EDN1,0,0,0,0,0
MLLT10,0,0,0,0,0
ZCWPW1,0,0,0,0,0
ADCYAP1R1,0,0,0,0,0
P2RY10,0,0,0,0,0
ITM2A,1,1,0,0,1
NRDC,0,0,0,0,0
VDAC3,0,0,0,0,0
PCM1,0,0,0,0,0
TNRC6C,0,0,0,0,0
CBFA2T2,0,0,0,0,0
BRINP1,0,1,0,1,0
ITCH,0,0,0,0,0
TP53INP2,0,0,0,0,0
SDF4,0,0,0,0,0
TP73,0,0,0,0,0
TOLLIP,0,0,0,0,0
UBE2D4,0,0,0,0,0
RUNX1T1,1,1,0,1,0
THOC1,0,0,0,0,0
FKBP7,0,0,0,0,0
OSBPL6,0,0,0,0,0
SLC1A3,0,0,0,0,0
XRCC5,0,0,0,0,0
LXN,0,0,0,0,0
SP140,0,0,0,0,0
MKNK1,0,0,0,0,0
TNS1,0,0,0,0,0
REXO1,0,0,0,0,0
SAR1A,0,0,0,0,0
CDC14A,0,0,0,0,0
RAPGEF3,0,0,0,0,0
CEACAM1,0,0,0,0,0
SENP1,0,0,0,0,0
DUSP13,0,1,0,0,0
CIC,0,0,0,0,0
LIPE,0,0,0,0,0
FDFT1,0,0,0,0,1
PAFAH1B3,0,0,0,0,0
OPHN1,0,0,0,0,0
KIF22,0,0,0,0,0
CARMIL1,0,0,0,0,0
PGM1,0,0,0,0,0
DDX1,0,0,0,0,0
DNM2,0,0,0,0,0
EPB41L2,0,0,0,0,0
RIMS1,0,1,0,1,0
MOXD1,0,0,0,0,1
STX7,0,0,0,0,0
RABL2B,0,0,0,0,0
KEAP1,0,0,0,0,0
DDX43,1,0,0,0,0
PTPRH,1,1,0,0,1
DCT,1,1,1,1,0
SLC35C2,0,0,0,0,0
CRYBG3,0,0,0,0,0
RFX3,0,0,0,0,0
RIF1,0,0,0,0,0
RAB21,0,0,0,0,0
SLC4A4,0,1,0,0,0
SMARCA2,0,0,0,0,0
SESN1,0,0,0,0,0
MID2,0,0,0,0,0
COL5A3,0,0,0,0,0
SRCAP,0,0,0,0,0
PUM3,0,0,0,0,0
CHRNA3,0,0,0,0,0
CNOT4,0,0,0,0,0
PSEN1,0,0,0,0,0
CPOX,0,0,0,0,0
CLDND1,0,0,0,0,0
MOK,0,0,0,0,0
HSP90AA1,0,0,0,0,0
RBL1,0,0,0,0,0
DLGAP4,0,0,0,0,0
IGSF9B,0,0,0,0,0
CROCCP3,0,0,0,0,0
NDC80,0,0,0,0,0
AP4E1,0,0,0,0,0
RSBN1,0,0,0,0,0
MAGI3,0,0,0,0,0
CXCL2,0,0,0,0,0
COL4A4,0,0,0,0,0
TCF7,0,0,0,0,0
OSTM1,0,0,0,0,0
IMPG2,0,0,0,0,0
PCNP,0,0,0,0,0
EXD2,0,0,0,0,0
ARG2,0,0,0,0,0
MEF2C,0,0,0,0,0
PTPRC,0,0,0,0,0
PKP1,0,0,0,0,1
UBA5,0,0,0,0,0
STK17B,0,0,0,0,0
CDC14B,0,0,0,0,0
ZNF510,0,0,0,0,0
ZNF506,0,0,0,0,0
JMJD4,0,0,0,0,0
DUSP12,0,0,0,0,0
AACS,0,0,0,0,0
KIAA0141,0,0,0,0,0
CADPS2,0,0,0,0,0
PCDHB4,0,1,0,0,0
PCDHGA2,0,1,0,0,0
HSPB11,0,0,0,0,0
PHLPP1,0,0,0,0,0
ATP8B1,0,0,0,0,0
IL12RB2,0,1,0,0,0
SMARCD3,0,0,0,0,0
WDR70,0,0,0,0,0
FYB,0,0,0,0,0
STRADB,0,0,0,0,0
BZW1,0,0,0,0,0
PGR,1,1,0,0,0
C1QTNF3,0,1,0,1,0
ME2,0,0,0,0,0
C5orf22,0,0,0,0,0
CCNT2,0,0,0,0,0
FAM135A,0,0,0,0,0
EPB41L3,0,0,0,0,0
COBLL1,0,0,0,0,0
DLG3,0,0,0,0,0
KCNK2,0,1,0,0,0
SERTAD4,0,0,0,0,0
TRAF5,0,0,0,0,0
MRPL22,0,0,0,0,0
GEMIN5,0,0,0,0,0
NFE2L1,0,0,0,0,0
SEMA5B,0,0,0,0,0
GSK3B,0,0,0,0,0
ITGB5,0,0,0,0,0
ERC1,0,0,0,0,0
XPO1,0,0,0,0,0
RNF13,0,0,0,0,0
PALB2,0,0,0,0,0
DOPEY1,0,0,0,0,0
LYRM2,0,0,0,0,0
BCKDHB,0,0,0,0,0
KAT6A,0,0,0,0,0
ZCCHC6,0,0,0,0,0
ULK2,0,0,0,0,0
GRHL2,1,0,0,0,0
TNPO1,0,0,0,0,0
PLOD1,1,0,0,0,0
P2RX5,0,1,0,0,0
ITGAE,0,0,0,0,0
DIS3,0,0,0,0,0
PIBF1,0,0,0,0,0
TDRD3,0,0,0,0,0
NUFIP1,0,0,0,0,0
PDS5B,0,0,0,0,0
OXCT1,0,0,0,0,0
RRAGB,0,0,0,0,0
CYLD,0,0,0,0,0
SLC27A5,0,0,0,0,0
ZNF324,0,0,0,0,0
ZNF671,0,0,0,0,0
ZNF416,0,0,0,0,0
ZNF586,0,0,0,0,0
ZNF446,0,0,0,0,0
ZNF264,0,0,0,0,0
RPS5,0,0,0,0,0
FAT1,1,0,0,0,0
YTHDC1,0,0,0,0,0
CHMP2B,0,0,0,0,0
SMAP2,0,0,0,0,0
PPIE,0,0,0,0,0
ZMPSTE24,0,0,0,0,0
STARD7,0,0,0,0,0
NOA1,0,0,0,0,0
REST,0,0,0,0,0
HAL,1,1,1,0,1
SSH1,0,0,0,0,0
GSTP1,0,0,0,0,0
APLP2,0,0,0,0,0
FAM234B,1,1,0,0,0
WBP11,0,0,0,0,0
EIF3I,0,0,0,0,0
NKAIN1,0,0,0,0,0
COL16A1,0,0,0,0,0
TXLNA,0,0,0,0,0
APOB,0,1,1,0,0
NCOA1,0,0,0,0,0
AGBL5,0,0,0,0,0
EFR3B,0,0,0,0,1
KIF3C,0,0,0,0,0
RAB10,0,0,0,0,0
HADHA,0,0,0,0,0
MAPRE3,0,0,0,0,0
CAD,0,0,0,0,0
CD59,0,0,0,0,0
CD82,0,0,0,0,0
BCORL1,0,0,0,0,0
ATRX,0,0,0,0,0
AK6,0,0,0,0,0
FCN1,0,0,0,0,0
MYNN,0,0,0,0,0
MECOM,0,0,0,0,0
SCAMP1,0,0,0,0,0
PREP,0,0,0,0,0
HACE1,0,0,0,0,0
SEH1L,0,0,0,0,0
WDR47,0,0,0,0,0
WDFY1,0,0,0,0,0
OVGP1,0,0,0,0,0
SLC25A24,0,0,0,0,0
MAP3K4,0,0,0,0,0
PILRA,0,0,0,0,0
IGSF9,0,0,0,0,0
ABCB1,0,0,0,0,1
ZNF213,0,0,0,0,0
AKR1B1,0,0,0,0,0
CPNE3,0,0,0,0,0
RRN3,0,0,0,0,0
CTTN,0,0,0,0,0
WNT11,0,0,0,0,0
MTIF2,0,0,0,0,0
DDHD2,0,0,0,0,0
TTC39A,1,0,0,0,1
EPS15,0,0,0,0,0
ORC1,0,0,0,0,0
MGST2,0,0,0,0,0
CHERP,0,0,0,0,0
ATG16L1,0,0,0,0,0
USP40,0,0,0,0,0
POMGNT1,0,0,0,0,0
RAD54L,1,0,0,0,0
MAST2,0,0,0,0,0
DNAJA1,0,0,0,0,0
B4GALT1,0,0,0,0,0
CHMP5,0,0,0,0,0
NFX1,0,0,0,0,0
DIMT1,0,0,0,0,0
IPO11,0,0,0,0,0
FOLH1,0,0,0,0,0
EIF2AK1,0,0,0,0,0
EPDR1,0,0,0,0,0
SNX10,0,0,0,0,0
SEPHS1,0,0,0,0,0
MRPL28,0,0,0,0,0
ITPKC,0,0,0,0,0
CEACAM6,0,1,0,0,0
FAT2,0,0,0,0,0
RBM22,0,0,0,0,0
TMED2,0,0,0,0,0
ERO1B,0,0,0,0,0
ZFAND6,0,0,0,0,0
HSD17B2,0,0,0,0,0
TXLNG,0,0,0,0,0
PPEF1,1,0,0,0,1
LAT2,0,0,0,0,0
HUWE1,0,0,0,0,0
ZW10,0,0,0,0,0
ALG9,0,0,0,0,0
NOX4,0,0,0,0,1
ACOX3,0,0,0,0,0
MTMR2,0,0,0,0,0
PPP1R15A,0,0,0,0,0
HSD17B14,0,0,0,0,0
TRIP6,0,0,0,0,0
ACHE,1,0,0,0,0
FTL,0,0,0,0,0
SRRT,0,0,0,0,0
BAX,0,0,0,0,0
NLK,0,0,0,0,0
PIGS,0,0,0,0,0
ADAMTS2,0,0,0,0,0
TMPRSS11E,0,0,0,0,0
ATXN7L3,0,0,0,0,0
PGS1,0,0,0,0,0
PSMC5,0,0,0,0,0
UIMC1,0,0,0,0,0
MMP2,0,0,0,0,0
LPCAT2,0,0,0,0,0
GNAO1,0,0,0,0,0
OGFOD1,0,0,0,0,0
SH3BP2,0,0,0,0,0
NOP14,0,0,0,0,0
ADD1,0,0,0,0,0
L2HGDH,0,0,0,0,0
TXNDC16,0,0,0,0,0
C14orf166,0,0,0,0,0
NID2,0,0,0,0,0
GMCL1,0,0,0,0,0
SF3B2,0,0,0,0,0
KLHL42,0,0,0,0,0
GNAS,0,0,0,0,0
DNM1L,0,0,0,0,0
PTHLH,1,1,1,1,1
PHACTR3,0,0,0,0,0
ERGIC2,0,0,0,0,0
TFAP2C,0,0,0,0,0
AURKA,1,1,0,0,0
CASS4,0,0,0,0,0
PIR,0,0,0,0,0
AAMDC,0,0,0,0,0
RFX2,0,0,0,0,0
METTL2A,0,0,0,0,0
SULT2B1,1,0,0,0,1
ALG6,0,0,0,0,0
CNOT3,0,0,0,0,0
PTPN4,0,0,0,0,0
DDX18,0,0,0,0,0
KHSRP,0,0,0,0,0
GNA11,0,0,0,0,0
ASAP3,0,0,0,0,0
EDEM2,0,0,0,0,0
DNMT3B,0,0,0,0,0
REM1,0,0,0,0,0
TPX2,1,0,0,0,0
FER1L4,0,0,0,0,0
PDRG1,0,0,0,0,0
EPB41L1,0,0,0,0,0
SLC15A1,1,1,1,0,1
DOCK9,0,0,0,0,0
ANKRD10,0,0,0,0,0
TGDS,0,0,0,0,0
DOCK3,1,0,0,0,0
C3orf18,0,0,0,0,0
COQ9,0,0,0,0,0
TMEM40,1,0,0,0,1
KIF9,0,0,0,0,0
ARHGAP28,0,0,0,0,0
CRLS1,0,0,0,0,0
PPP1R13B,0,0,0,0,0
ATRN,0,0,0,0,0
SMOX,0,0,0,0,0
SIGLEC1,0,0,0,0,0
FKBP1A,0,0,0,0,0
NSFL1C,0,0,0,0,0
SLC4A11,0,0,0,0,0
C20orf194,0,0,0,0,0
ZNF343,0,0,0,0,0
EBF4,0,0,0,0,0
CPXM1,0,0,0,0,0
MAVS,0,0,0,0,0
LZTS3,0,0,0,0,0
XRN2,0,0,0,0,0
KIZ,0,0,0,0,0
DYNLL1,0,0,0,0,0
TESC,0,0,0,0,0
SNX5,0,0,0,0,0
RPL6,0,0,0,0,0
SIRPG,0,0,0,0,0
MAPKAPK5,0,0,0,0,0
P2RX7,0,0,0,0,0
ESF1,0,0,0,0,0
RBBP9,0,0,0,0,0
ANAPC5,0,0,0,0,0
SLC23A2,0,0,0,0,0
SLC8B1,0,0,0,0,0
TMEM230,0,0,0,0,0
DZANK1,0,0,0,0,0
KDM2B,0,0,0,0,0
TASP1,0,0,0,0,0
OAS1,1,0,0,0,1
GCN1,0,0,0,0,0
RPLP0,0,0,0,0,0
PXN,0,0,0,0,0
SIRT4,0,0,0,0,0
KIF16B,0,0,0,0,0
TRMT6,0,0,0,0,0
PEBP1,0,0,0,0,0
TBX5,0,0,0,0,0
BRAP,0,0,0,0,0
ERP29,0,0,0,0,0
NOS1,0,1,1,0,0
FUS,0,0,0,0,0
IGBP1,0,0,0,0,0
FXYD5,0,0,0,0,0
ZNF302,0,0,0,0,0
GRAMD1A,0,0,0,0,0
FXYD3,0,0,0,0,0
HEPH,0,0,0,0,0
CDIP1,0,0,0,0,0
CMTM1,0,0,0,0,0
GANAB,0,0,0,0,0
GMIP,0,0,0,0,0
RBM41,0,0,0,0,0
BIRC5,1,1,0,0,0
LAG3,1,0,0,0,0
MLF2,0,0,0,0,0
OTUB2,1,0,1,0,1
DDX24,0,0,0,0,0
ZBTB25,0,0,0,0,0
NECAP1,0,0,0,0,0
ARHGAP4,0,0,0,0,0
DHX32,0,0,0,0,0
RCOR1,0,0,0,0,0
GPATCH2L,0,0,0,0,0
LTBP4,0,0,0,0,0
BLVRB,0,0,0,0,0
SLC9A1,0,0,0,0,0
SPTLC1,0,0,0,0,0
PAPOLA,0,0,0,0,0
CCNK,0,0,0,0,0
PCBP4,0,0,0,0,0
RGS1,0,0,1,0,0
YPEL3,0,0,0,0,0
MRPS33,0,0,0,0,0
NDUFB2,0,0,0,0,0
NUDC,0,0,0,0,0
MAEA,0,0,0,0,0
ICAM1,0,0,0,0,0
STRN4,0,0,0,0,0
IRAK3,0,0,0,0,0
LYZ,0,0,0,0,0
MUL1,0,0,0,0,0
TFAP4,0,0,0,0,0
PDCD7,0,0,0,0,0
SPG21,0,0,0,0,0
FETUB,1,1,1,0,1
DNAJB11,0,0,0,0,0
P3H2,1,0,0,0,0
CHRD,0,0,0,0,0
RAB11FIP3,0,0,0,0,0
GNPTG,0,0,0,0,0
ZNF268,0,0,0,0,0
GOLGA3,0,0,0,0,0
PABPC4,0,0,0,0,0
CD209,0,0,0,0,0
CERS4,0,0,0,0,0
MCOLN1,0,0,0,0,0
USP48,0,0,0,0,0
EFNB1,0,0,0,0,0
PDPR,0,0,0,0,0
AARS,0,0,0,0,0
GLG1,0,0,0,0,0
KIF4A,1,1,0,0,1
TNRC6A,0,0,0,0,0
PLEKHG2,1,0,0,0,0
NAT14,0,0,0,0,0
PITPNM2,0,0,0,0,0
EXOC1,0,0,0,0,0
RBM27,0,0,0,0,0
OSBPL8,0,0,0,0,0
DTX2,0,0,0,0,0
NLRC4,0,0,0,0,0
PUS7,0,0,0,0,0
LAMB4,1,1,1,1,0
NRCAM,0,0,0,0,0
LAMB1,0,0,0,0,0
SLC26A4,0,0,0,0,0
DLD,0,0,0,0,0
WDR7,0,0,0,0,0
TXNL1,0,0,0,0,0
ABCC6,0,1,0,0,0
CMTM6,0,0,0,0,0
ITGA6,1,1,0,0,1
RAPGEF4,1,0,0,0,1
AC013461.1,0,0,0,0,0
FH,0,0,0,0,0
SEL1L3,0,0,0,0,0
TF,0,1,1,0,0
